EntrezGeneID	Lum.Preg	Lum.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM	MCL1.LC CPM	MCL1.LD CPM	MCL1.LE CPM	MCL1.LF CPM
100043133	0	1.21817959707568	0.0300298773936139	0.313681567116015	0.0150442183520897	30	14	37	48	23	20	27	37	1.245	0.618	1.719	2.398	1.034	0.910	1.092	1.501
230718	0	-1.27960006736522	0.0300426311105184	-2.93610345250899	0.0150539237313422	9	7	8	10	1	2	0	0	0.373	0.309	0.372	0.500	0.045	0.091	0.000	0.000
21956	0	-1.10526488284186	0.0300669368459932	-1.38557166451755	0.015068315492817	12	11	14	10	12	10	4	2	0.498	0.485	0.650	0.500	0.540	0.455	0.162	0.081
77117	0	1.31158067349259	0.0301014624732797	0.0368082740879645	0.015091155953527	21	19	12	24	31	16	38	33	0.871	0.838	0.557	1.199	1.394	0.728	1.537	1.338
245469	0	1.14090156307282	0.0301014624732797	1.55953491517663	0.0150901423062362	238	250	242	245	12	19	20	22	9.875	11.030	11.240	12.241	0.540	0.864	0.809	0.892
100217424	0	-1.96814492232404	0.0301580255028596	-2.65978602571004	0.0151228422524182	17	11	2	2	4	6	0	1	0.705	0.485	0.093	0.100	0.180	0.273	0.000	0.041
70138	0	1.82417650497304	0.0301660779627498	-4.81730793655399	0.0151324297047033	0	0	0	0	1	0	1	2	0.000	0.000	0.000	0.000	0.045	0.000	0.040	0.081
329360	0	1.82417650497304	0.0301660779627498	-4.81730793655399	0.0151324297047033	0	0	0	0	1	0	1	2	0.000	0.000	0.000	0.000	0.045	0.000	0.040	0.081
258268	0	1.82417650497304	0.0301660779627498	-4.81730793655399	0.0151324297047033	0	0	0	0	1	0	1	2	0.000	0.000	0.000	0.000	0.045	0.000	0.040	0.081
668035	0	1.82417650497304	0.0301660779627498	-4.81730793655399	0.0151324297047033	0	0	0	0	1	0	1	2	0.000	0.000	0.000	0.000	0.045	0.000	0.040	0.081
723896	0	-1.01269692236463	0.0302338052634569	-1.66228734009187	0.0151730786192852	8	11	9	9	9	9	3	2	0.332	0.485	0.418	0.450	0.405	0.409	0.121	0.081
72297	0	1.74965580752087	0.0302338052634569	-0.79622796331298	0.0151723858057681	5	3	8	1	22	39	66	58	0.207	0.132	0.372	0.050	0.989	1.774	2.669	2.352
22437	0	-1.22648497780929	0.0302412638618561	0.992991460570185	0.015177934447168	84	119	33	28	79	62	18	19	3.485	5.250	1.533	1.399	3.552	2.820	0.728	0.771
233020	0	-1.30272617158216	0.030292902926599	0.427795547754632	0.015204966397758	51	36	52	48	39	39	6	15	2.116	1.588	2.415	2.398	1.753	1.774	0.243	0.608
100061	0	-1.28752820027587	0.0303595227716826	-3.62710788158853	0.0152406390484138	2	3	3	4	2	1	0	0	0.083	0.132	0.139	0.200	0.090	0.045	0.000	0.000
51791	0	-3.48611963146936	0.030386209341953	-1.82073448073415	0.0152562718525439	6	12	5	6	16	34	3	0	0.249	0.529	0.232	0.300	0.719	1.546	0.121	0.000
72244	0	1.71247008584102	0.0304040757204126	7.4135142055685	0.0152674795037415	40389	58873	22490	14000	307	410	722	733	1675.839	2597.487	1044.621	699.462	13.803	18.646	29.203	29.728
240168	0	2.00438353615868	0.0304052276701012	0.473585014158754	0.015269176660996	61	56	46	81	7	14	21	31	2.531	2.471	2.137	4.047	0.315	0.637	0.849	1.257
58998	0	-1.15570571331073	0.0304978374238715	2.74769312870863	0.0153257849051376	1404	1241	1016	866	44	34	14	8	58.255	54.753	47.191	43.267	1.978	1.546	0.566	0.324
319166	0	1.92599420961595	0.0304978374238715	-3.61989344435649	0.0153269053818264	0	1	0	0	2	4	8	7	0.000	0.044	0.000	0.000	0.090	0.182	0.324	0.284
75564	0	1.02988319229683	0.03052413339944	0.416380725029271	0.0153418997061466	42	40	65	55	13	19	24	17	1.743	1.765	3.019	2.748	0.584	0.864	0.971	0.689
100040843	0	2.19214690294653	0.0305625410831321	-2.24477971838365	0.015363920630591	17	12	12	21	1	0	2	2	0.705	0.529	0.557	1.049	0.045	0.000	0.081	0.081
100502945	0	3.00000454216301	0.030587932471334	-4.32894661210293	0.0153789358409353	1	0	0	0	0	1	2	7	0.041	0.000	0.000	0.000	0.000	0.045	0.081	0.284
100503618	0	1.20653710886538	0.0305904022302201	-0.599773755921339	0.0153813030971775	11	9	11	4	20	22	36	26	0.456	0.397	0.511	0.200	0.899	1.001	1.456	1.054
227326	0	-3.83300869628193	0.0306238887727026	-1.82539140584156	0.0154029962742459	8	2	5	3	85	21	2	1	0.332	0.088	0.232	0.150	3.822	0.955	0.081	0.041
55925	0	-1.29514138006772	0.030641647631271	-0.886373246622344	0.015413834446254	23	17	17	12	14	20	3	5	0.954	0.750	0.790	0.600	0.629	0.910	0.121	0.203
70419	0	-1.15393372133788	0.0307064829875519	1.0909683978478	0.0154498382889279	25	44	25	41	128	137	35	39	1.037	1.941	1.161	2.048	5.755	6.231	1.416	1.582
71584	0	1.09130656410768	0.0307595635422206	1.18514386921408	0.0154799407678904	36	35	32	42	51	77	68	102	1.494	1.544	1.486	2.098	2.293	3.502	2.750	4.137
52187	0	-2.21394072224831	0.0308220710225437	1.82278423012696	0.0155172875070132	197	178	128	134	78	160	11	19	8.174	7.853	5.945	6.695	3.507	7.277	0.445	0.771
613254	0	1.35528351548007	0.0308499033237498	-0.927139758709948	0.0155333502698965	24	11	11	7	9	8	15	13	0.996	0.485	0.511	0.350	0.405	0.364	0.607	0.527
23960	0	1.58171471749215	0.0309016936649782	0.406232418631681	0.0155628383268782	40	59	79	71	15	7	21	19	1.660	2.603	3.669	3.547	0.674	0.318	0.849	0.771
170765	0	1.89031018972046	0.0309280187081499	-1.94133206493996	0.0155783721297536	10	17	8	12	1	2	4	4	0.415	0.750	0.372	0.600	0.045	0.091	0.162	0.162
70385	0	1.04616856189214	0.0309785844181249	1.66529899515759	0.0156061215590333	100	65	22	21	153	74	140	140	4.149	2.868	1.022	1.049	6.879	3.365	5.663	5.678
72391	0	1.55630958298692	0.0309789082113808	0.341811924700099	0.0156074244872305	35	25	8	8	60	23	90	55	1.452	1.103	0.372	0.400	2.698	1.046	3.640	2.231
271887	0	1.48275647633038	0.0310016427572386	-1.07049063522489	0.0156235376565359	2	2	0	4	45	45	74	85	0.083	0.088	0.000	0.200	2.023	2.047	2.993	3.447
791283	0	-2.3226163189114	0.0310121007280669	-4.17614755943587	0.0156321343675086	0	0	0	0	10	7	0	2	0.000	0.000	0.000	0.000	0.450	0.318	0.000	0.081
78896	0	-3.2792916474949	0.0310651463990916	2.48605820711801	0.0156615689479581	11991	9261	1445	1155	23	12	0	2	497.536	408.597	67.118	57.706	1.034	0.546	0.000	0.081
171395	0	-2.53522996278139	0.0311959299330708	-2.39825104351653	0.0157321621151683	10	12	2	7	8	7	0	1	0.415	0.529	0.093	0.350	0.360	0.318	0.000	0.041
76383	0	-1.89183067096524	0.031205254217586	-4.26826825870665	0.0157386815120008	4	1	0	0	2	3	0	0	0.166	0.044	0.000	0.000	0.090	0.136	0.000	0.000
68233	0	1.51510169859847	0.0312224458293417	-1.34275512374903	0.0157507985858973	16	10	7	11	4	6	7	12	0.664	0.441	0.325	0.550	0.180	0.273	0.283	0.487
57783	0	-1.33805508736056	0.0312293578121294	5.64777321734774	0.0157554345016343	2999	1601	721	773	2658	1541	596	427	124.436	70.636	33.489	38.620	119.506	70.083	24.106	17.317
74307	0	-2.3818094983048	0.0312605157480704	-2.61836673015533	0.0157723040749582	7	10	4	2	5	9	1	0	0.290	0.441	0.186	0.100	0.225	0.409	0.040	0.000
21676	0	-1.06299232251444	0.0312903032009387	6.69464776570742	0.0157910872354835	9307	8933	7439	5941	1049	1597	408	369	386.170	394.125	345.529	296.822	47.164	72.630	16.502	14.965
338535	0	2.72769124165936	0.0313319495049559	2.35691784186754	0.0158152623444016	67	187	169	172	25	91	204	188	2.780	8.250	7.850	8.593	1.124	4.139	8.251	7.625
18796	0	4.22198321363676	0.0313586516192526	-2.59201398977848	0.0158333557588949	3	6	0	2	0	6	18	23	0.124	0.265	0.000	0.100	0.000	0.273	0.728	0.933
170942	0	-1.12301095867566	0.0313586516192526	3.78704607131502	0.0158331904268693	652	569	265	159	587	450	197	112	27.053	25.104	12.309	7.944	26.392	20.465	7.968	4.542
276829	0	-1.50710022199195	0.0313633796322334	-1.35075344385353	0.0158392048578695	14	16	4	3	29	15	3	6	0.581	0.706	0.186	0.150	1.304	0.682	0.121	0.243
75641	0	1.38368734387064	0.0315282140502316	-1.71277170085971	0.0159259299715085	10	6	5	7	7	3	7	9	0.415	0.265	0.232	0.350	0.315	0.136	0.283	0.365
19354	0	2.18099137311268	0.031798273602971	-2.99223896391417	0.0160740454406424	1	3	1	2	1	3	6	6	0.041	0.132	0.046	0.100	0.045	0.136	0.243	0.243
331188	0	1.82417650497304	0.0318323013653486	-3.19467892925886	0.0160935889128097	7	5	3	3	1	0	1	2	0.290	0.221	0.139	0.150	0.045	0.000	0.040	0.081
100041119	0	3.18990659307514	0.0318325697112464	-4.47699968349511	0.0160948958008738	1	0	1	0	0	0	5	1	0.041	0.000	0.046	0.000	0.000	0.000	0.202	0.041
19011	0	-2.6606608881652	0.0318341237470166	-0.614311303397379	0.0160968528148662	74	73	55	49	16	7	2	0	3.070	3.221	2.555	2.448	0.719	0.318	0.081	0.000
14963	0	1.49686508344554	0.0318733155497449	3.78824651670489	0.0161201882168878	182	249	457	175	353	253	505	562	7.552	10.986	21.227	8.743	15.871	11.506	20.426	22.792
12262	0	-2.46388249600873	0.0318879605482455	-2.33516414840715	0.0161287683011417	33	31	2	1	12	4	1	0	1.369	1.368	0.093	0.050	0.540	0.182	0.040	0.000
12894	0	-1.72299763798041	0.0319303874981594	4.93003121471481	0.0161537520916771	1267	1730	773	623	817	1434	232	181	52.571	76.328	35.905	31.126	36.733	65.217	9.384	7.341
329731	0	2.71595997374592	0.0319411799699556	-1.66702196742744	0.016161562491145	0	5	6	5	7	8	35	30	0.000	0.221	0.279	0.250	0.315	0.364	1.416	1.217
216643	0	-2.15537571879381	0.0322306230802506	-0.940886633569483	0.0163293601609717	9	13	0	3	90	102	8	21	0.373	0.574	0.000	0.150	4.046	4.639	0.324	0.852
432641	0	2.25408954631836	0.0322722093595294	-1.97902336468194	0.0163528042716597	37	39	52	27	0	0	1	1	1.535	1.721	2.415	1.349	0.000	0.000	0.040	0.041
110876	0	2.62308347808501	0.0323106536979193	-1.84247887696969	0.0163734733942177	19	38	64	56	0	0	1	2	0.788	1.677	2.973	2.798	0.000	0.000	0.040	0.081
320662	0	-1.03111601847932	0.0323665393866999	-0.215789832403888	0.0164065570157315	21	28	24	16	34	27	9	9	0.871	1.235	1.115	0.799	1.529	1.228	0.364	0.365
80718	0	-1.16953326869007	0.0324045637829876	1.92558407083113	0.016428216062614	133	157	228	167	86	80	20	26	5.518	6.927	10.590	8.344	3.867	3.638	0.809	1.054
100502925	0	-1.02991396665693	0.0324184706292028	-0.0246830690639558	0.0164374950070794	31	27	28	30	32	28	6	13	1.286	1.191	1.301	1.499	1.439	1.273	0.243	0.527
58200	0	-1.79615226236463	0.0324184706292028	-1.71947653729824	0.0164376520012158	4	8	9	11	10	18	2	2	0.166	0.353	0.418	0.550	0.450	0.819	0.081	0.081
71522	0	-1.73669695462797	0.0324224363675464	1.14710631853294	0.0164408557348513	101	141	201	164	43	35	8	6	4.191	6.221	9.336	8.194	1.933	1.592	0.324	0.243
237353	0	-1.69425467536338	0.0324348602320462	0.652987081819191	0.0164483490407408	349	369	255	212	9	10	2	1	14.481	16.280	11.844	10.592	0.405	0.455	0.081	0.041
623474	0	1.35546235813063	0.0324677032465973	0.907844065813936	0.0164697827241928	70	57	14	13	76	29	66	90	2.904	2.515	0.650	0.650	3.417	1.319	2.669	3.650
237716	0	1.75850680946636	0.0326117933030245	-1.46249181735183	0.0165476743604257	1	4	8	12	8	9	23	15	0.041	0.176	0.372	0.600	0.360	0.409	0.930	0.608
216049	0	2.75242062579799	0.0326241862182374	1.05316740866892	0.0165551630421255	791	789	1138	1192	2	0	3	6	32.821	34.811	52.858	59.554	0.090	0.000	0.121	0.243
545370	0	1.48534513439115	0.0327219459991121	2.6322489925782	0.0166095870710383	1434	1474	3881	3527	7	5	9	13	59.500	65.033	180.266	176.214	0.315	0.227	0.364	0.527
73381	0	2.83771244858005	0.0328582338693418	-2.16588152869843	0.0166860202312321	2	7	2	3	7	1	12	18	0.083	0.309	0.093	0.150	0.315	0.045	0.485	0.730
14415	0	-2.62495820231593	0.0328588707800168	-3.99356253883155	0.0166875526464025	2	0	0	0	8	8	1	0	0.083	0.000	0.000	0.000	0.360	0.364	0.040	0.000
170721	0	-1.9105789854514	0.0328696249702793	3.93183599590772	0.0166942235950453	925	1389	1072	1175	271	248	45	41	38.381	61.283	49.793	58.705	12.184	11.279	1.820	1.663
23859	0	-1.27960006736522	0.0329816130153323	-2.25185826541731	0.0167559554257224	21	20	28	22	1	2	0	0	0.871	0.882	1.301	1.099	0.045	0.091	0.000	0.000
17476	0	-3.21976112292816	0.0330182602558839	-0.933865894757796	0.0167794330422116	94	87	6	4	30	19	5	0	3.900	3.838	0.279	0.200	1.349	0.864	0.202	0.000
215900	0	-1.82632914520197	0.0330599235629574	-2.89236064362687	0.0168063162349536	6	3	0	1	12	9	1	2	0.249	0.132	0.000	0.050	0.540	0.409	0.040	0.081
100740	0	1.82315301597378	0.0331017655617715	-3.38366630907529	0.0168328305614351	3	2	4	4	1	0	2	1	0.124	0.088	0.186	0.200	0.045	0.000	0.081	0.041
66991	0	1.82315301597378	0.0331333393989301	-2.75351843190467	0.0168525436495386	8	8	8	9	1	0	2	1	0.332	0.353	0.372	0.450	0.045	0.000	0.081	0.041
233058	0	1.54809015899004	0.0331531330516596	0.534647243586708	0.0168674904830328	57	40	39	56	11	24	31	29	2.365	1.765	1.811	2.798	0.495	1.091	1.254	1.176
238384	0	-1.27960006736522	0.033274884666258	-2.94121606316013	0.0169331075396083	18	13	4	5	1	2	0	0	0.747	0.574	0.186	0.250	0.045	0.091	0.000	0.000
231805	0	2.19481375725524	0.0333052480488445	-2.37530649543851	0.0169510098333149	3	6	4	3	1	4	8	6	0.124	0.265	0.186	0.150	0.045	0.182	0.324	0.243
100040049	0	3.94436532691547	0.0333206366505999	-3.4081563353222	0.0169600679724934	1	0	0	2	0	4	16	12	0.041	0.000	0.000	0.100	0.000	0.182	0.647	0.487
240675	0	-3.89019305779195	0.0333795571200951	1.1216800538864	0.0169970821533902	952	609	377	503	15	27	0	1	39.501	26.869	17.511	25.131	0.674	1.228	0.000	0.041
319317	0	1.26915258433144	0.0334064868667867	1.44187497362899	0.0170135984109078	21	33	33	45	75	121	177	116	0.871	1.456	1.533	2.248	3.372	5.503	7.159	4.704
83961	0	-1.24445134969449	0.0335446145567026	-1.24196792183971	0.0170888823412231	15	12	5	11	16	17	4	4	0.622	0.529	0.232	0.550	0.719	0.773	0.162	0.162
791303	0	-2.08032462286879	0.0335573273329653	-3.17018890301196	0.0170965933838467	3	1	3	3	7	4	0	1	0.124	0.044	0.139	0.150	0.315	0.182	0.000	0.041
94179	0	-2.84688336635392	0.0337400623715323	3.16841048991049	0.0171934163819759	2128	2178	2889	3186	36	84	3	6	88.296	96.094	134.189	159.178	1.619	3.820	0.121	0.243
676527	0	-1.41513435254084	0.0337491375063376	-1.23385734823449	0.0171995745133477	12	19	13	8	17	12	3	3	0.498	0.838	0.604	0.400	0.764	0.546	0.121	0.122
72112	0	-2.35815618800007	0.0338763567279944	-3.16016760942646	0.0172728412206684	1	0	1	0	18	24	4	1	0.041	0.000	0.046	0.000	0.809	1.091	0.162	0.041
245049	0	-2.19036255070965	0.0339102221163421	0.672752261789225	0.0172913561319543	45	18	3	17	316	171	23	44	1.867	0.794	0.139	0.849	14.208	7.777	0.930	1.784
100503057	0	-2.33259554501001	0.0339277253522328	-2.58554907252365	0.0173027779207218	7	4	22	13	2	6	0	0	0.290	0.176	1.022	0.650	0.090	0.273	0.000	0.000
626456	0	2.62308347808501	0.0339607298998837	-3.59566553571403	0.0173271070135651	10	2	2	2	0	0	1	2	0.415	0.088	0.093	0.100	0.000	0.000	0.040	0.081
286942	0	2.48504421373739	0.0339894503385462	-2.72185289679362	0.0173467627817791	3	1	2	8	2	1	8	5	0.124	0.044	0.093	0.400	0.090	0.045	0.324	0.203
216961	0	1.07552397042841	0.0339915223893458	1.32120300930373	0.0173490709218516	73	45	75	110	41	35	53	48	3.029	1.985	3.484	5.496	1.843	1.592	2.144	1.947
433809	0	1.48036804492368	0.0340520829595516	3.2418716942199	0.0173837393231458	298	381	502	505	126	55	123	179	12.365	16.810	23.317	25.231	5.665	2.501	4.975	7.260
634650	0	2.09538348188545	0.0340520829595516	-1.77979421681407	0.0173830977267764	11	5	8	3	6	2	12	9	0.456	0.221	0.372	0.150	0.270	0.091	0.485	0.365
20849	0	2.19214690294653	0.0340627037119249	-1.91979301852393	0.0173904145372041	19	30	25	23	1	0	2	2	0.788	1.324	1.161	1.149	0.045	0.000	0.081	0.081
20419	0	1.14845618271418	0.0340773623845988	1.41832883506163	0.0173991522061546	116	82	11	5	147	83	194	125	4.813	3.618	0.511	0.250	6.609	3.775	7.847	5.069
66838	0	-1.79414675197912	0.0344134764727416	-0.00203254074589811	0.0175834264607588	56	49	36	49	27	23	2	8	2.324	2.162	1.672	2.448	1.214	1.046	0.081	0.324
71768	0	-2.07122710947209	0.0344478112404627	-2.30501263498967	0.0176035045556785	14	11	8	5	4	7	1	0	0.581	0.485	0.372	0.250	0.180	0.318	0.040	0.000
14313	0	-2.39094030802629	0.0344756570411063	3.63916052264936	0.0176190027705569	13702	11200	3704	2904	32	40	7	2	568.530	494.146	172.044	145.088	1.439	1.819	0.283	0.081
74176	0	-1.89754896534803	0.0345377469029496	-4.66450888388694	0.017658358694705	0	1	0	0	3	2	0	0	0.000	0.044	0.000	0.000	0.135	0.091	0.000	0.000
432779	0	1.13207479957128	0.0345383834982851	-0.840651376020106	0.0176599549459387	14	11	10	14	15	7	15	14	0.581	0.485	0.464	0.699	0.674	0.318	0.607	0.568
75538	0	-1.36590561849045	0.0345737446366231	-1.49583218448778	0.0176793076625258	20	21	21	21	4	8	1	1	0.830	0.927	0.975	1.049	0.180	0.364	0.040	0.041
12268	0	2.03595998006738	0.0345745517752433	4.299768979025	0.0176809924987714	1975	2570	478	393	70	229	324	316	81.948	113.389	22.202	19.635	3.147	10.415	13.105	12.816
11634	0	-1.72393277629772	0.0346185362470752	-3.0173898503449	0.0177047593301573	3	3	0	0	17	10	4	1	0.124	0.132	0.000	0.000	0.764	0.455	0.162	0.041
100502708	0	-1.72169802707245	0.0346948648755335	0.0111095098641832	0.0177512259816737	33	25	34	21	43	41	4	14	1.369	1.103	1.579	1.049	1.933	1.865	0.162	0.568
74761	0	1.304109511583	0.0348230858306685	1.73441299829802	0.0178183396978221	77	112	263	235	25	35	49	43	3.195	4.941	12.216	11.741	1.124	1.592	1.982	1.744
80901	0	1.82417650497304	0.0349012319656202	-3.77990693425558	0.0178608939037423	1	1	3	2	1	0	1	2	0.041	0.044	0.139	0.100	0.045	0.000	0.040	0.081
233332	0	-2.27848743255487	0.0349274924967011	3.16205626840638	0.017877391321434	1577	1115	681	426	119	154	17	17	65.434	49.194	31.631	21.284	5.350	7.004	0.688	0.689
102294	0	-1.46739804360052	0.0349727128337723	1.73194765498201	0.0179039083987309	163	185	182	188	52	84	15	14	6.763	8.162	8.454	9.393	2.338	3.820	0.607	0.568
73884	0	-1.86437453435446	0.0349856037183644	-0.338603031207622	0.0179130822084977	127	69	28	32	15	13	2	2	5.270	3.044	1.301	1.599	0.674	0.591	0.081	0.081
268973	0	-2.44490219460772	0.0350789540038438	-3.44434466247157	0.0179621743721853	1	0	0	2	13	12	1	1	0.041	0.000	0.000	0.100	0.584	0.546	0.040	0.041
19017	0	-1.52104478515931	0.0351359818240397	2.4290664908272	0.017996541556807	539	564	956	872	61	32	8	11	22.364	24.884	44.405	43.566	2.743	1.455	0.324	0.446
434223	0	2.25408954631836	0.0353193876356476	-4.71130832323462	0.0180943799786143	1	0	1	0	0	0	1	1	0.041	0.000	0.046	0.000	0.000	0.000	0.040	0.041
66808	0	-1.18374556616827	0.0353433823370603	-2.58080309124877	0.0181131746043972	7	4	3	5	6	4	1	1	0.290	0.176	0.139	0.250	0.270	0.182	0.040	0.041
629557	0	2.09493334495919	0.0354244908943287	-2.68680270456814	0.01816386567215	3	5	4	7	1	1	6	2	0.124	0.221	0.186	0.350	0.045	0.045	0.243	0.081
100504566	0	1.82902375525115	0.0354881951382431	-1.27155843903803	0.0182004471110773	8	2	3	9	12	10	21	30	0.332	0.088	0.139	0.450	0.540	0.455	0.849	1.217
231125	0	-2.33919323221859	0.0355556664443874	-1.96550691117189	0.018241591408828	17	21	14	6	6	7	1	0	0.705	0.927	0.650	0.300	0.270	0.318	0.040	0.000
27401	0	1.35993973047587	0.0356830604229129	2.02715089614883	0.0183148273630242	187	83	111	105	68	48	95	91	7.759	3.662	5.156	5.246	3.057	2.183	3.842	3.691
15430	0	2.62308347808501	0.0356889155416555	-3.34184199573485	0.0183191456904829	5	1	6	12	0	0	1	2	0.207	0.044	0.279	0.600	0.000	0.000	0.040	0.081
225392	0	1.06162512806537	0.0357552446380842	-1.4456420109395	0.0183545080095129	15	9	7	9	6	5	9	6	0.622	0.397	0.325	0.450	0.270	0.227	0.364	0.243
13349	0	-1.16950064151371	0.0358175948123829	2.00160805507171	0.0183891503738913	357	405	125	118	76	68	26	15	14.813	17.869	5.806	5.895	3.417	3.093	1.052	0.608
69700	0	3.0453846803987	0.0358508410066763	-4.51318801064448	0.0184088574667638	0	1	1	0	0	0	4	1	0.000	0.044	0.046	0.000	0.000	0.000	0.162	0.041
16542	0	1.16439025128123	0.0358668220606587	2.21483997630591	0.0184183831450978	221	231	392	470	29	30	34	51	9.170	10.192	18.208	23.482	1.304	1.364	1.375	2.068
14539	0	1.57476611026538	0.0358686203066036	-2.18646148047369	0.0184206263011727	1	0	2	0	17	19	34	34	0.041	0.000	0.093	0.000	0.764	0.864	1.375	1.379
243312	0	1.76234285459673	0.0359757254739877	-0.897132605581689	0.0184796020214997	4	5	6	1	17	38	61	48	0.166	0.221	0.279	0.050	0.764	1.728	2.467	1.947
73284	0	-2.94537462992191	0.0360852978045705	-0.988366352554786	0.0185411966533289	50	30	19	21	22	11	0	3	2.075	1.324	0.883	1.049	0.989	0.500	0.000	0.122
23834	0	1.1248757600706	0.036130168158466	1.38298077767453	0.0185669104333969	46	25	33	22	140	66	124	144	1.909	1.103	1.533	1.099	6.295	3.002	5.015	5.840
258380	0	-1.65200635005186	0.0361535994518543	-4.72518723728322	0.0185802817301409	0	0	1	0	2	2	0	0	0.000	0.000	0.046	0.000	0.090	0.091	0.000	0.000
238323	0	-1.27564693325249	0.0362633878182621	-0.91863139235548	0.0186460445476365	18	14	11	13	17	22	3	7	0.747	0.618	0.511	0.650	0.764	1.001	0.121	0.284
629959	0	1.06109656225701	0.0362875299026536	0.151518615884957	0.018661128277324	21	26	30	40	23	15	29	21	0.871	1.147	1.393	1.998	1.034	0.682	1.173	0.852
328440	0	-1.59846897618488	0.0363037066274559	-1.43540148948277	0.0186734544557134	18	28	12	11	11	7	1	2	0.747	1.235	0.557	0.550	0.495	0.318	0.040	0.081
224024	0	1.30633010893828	0.0363476562691299	3.62851397595344	0.0186987354190726	1295	1095	899	1046	44	78	74	110	53.733	48.312	41.757	52.260	1.978	3.547	2.993	4.461
77592	0	-1.71659844038642	0.0364023428861858	-4.90942863582477	0.0187282078287478	0	0	0	0	4	1	0	0	0.000	0.000	0.000	0.000	0.180	0.045	0.000	0.000
320782	0	-4.14594098175634	0.0364026990056189	-0.632133189688725	0.0187297304129871	62	102	63	100	7	27	0	0	2.573	4.500	2.926	4.996	0.315	1.228	0.000	0.000
231507	0	1.29123566431794	0.0364370014365019	-0.890605359748077	0.0187500607855666	9	6	9	4	22	12	31	21	0.373	0.265	0.418	0.200	0.989	0.546	1.254	0.852
399570	0	-1.53307444070594	0.0364503268779354	-3.7192285808593	0.0187582590250444	4	3	2	1	3	1	0	0	0.166	0.132	0.093	0.050	0.135	0.045	0.000	0.000
100040377	0	-1.00320242143215	0.0366208693295738	2.22564289183801	0.018851414061962	217	176	165	225	121	87	31	33	9.004	7.765	7.664	11.241	5.440	3.957	1.254	1.338
