EntrezGeneID	Basal.Preg	Basal.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM
109225	0	-5.4228651782415	0.0141029143102843	-2.21982049395751	0.00213263835370206	2	9	0	0	0.083	0.397	0.000	0.000
101744	0	-2.1131936462334	0.0141446890230392	-1.42631140404829	0.0021399963671488	11	10	1	3	0.456	0.441	0.046	0.150
242702	0	1.01991024861186	0.0144329692378781	0.50020777468054	0.00219370086911491	14	28	39	35	0.581	1.235	1.811	1.749
432770	0	1.9073499871247	0.0146337679456274	-1.37454298708489	0.00223068179840077	4	2	10	10	0.166	0.088	0.464	0.500
100502598	0	-1.75353099299411	0.014677693103278	-1.04415712358358	0.0022395376319693	12	16	3	4	0.498	0.706	0.139	0.200
108653	0	-1.04325181294852	0.0147262961512904	0.168968699598005	0.00224966266677058	37	28	11	16	1.535	1.235	0.511	0.799
224224	0	1.03749056084148	0.0148237884350837	1.41146882286382	0.00226891938224174	42	39	94	50	1.743	1.721	4.366	2.498
19116	0	-1.02701714062568	0.0151242929602366	1.04034532310125	0.002323817925676	78	46	33	19	3.236	2.030	1.533	0.949
70113	0	1.04072414718388	0.0152730140941845	1.58843504839931	0.00235172611148909	33	58	73	90	1.369	2.559	3.391	4.497
224116	0	-1.26218088424173	0.0155700582300433	0.781578890340287	0.00240491204421508	76	32	14	24	3.153	1.412	0.650	1.199
52480	0	-1.03207112802919	0.0155900026647675	0.255985832266626	0.00240856621617273	30	39	13	16	1.245	1.721	0.604	0.799
13411	0	1.3202071907061	0.0158494432340903	-0.503291412940414	0.00245331350255042	4	13	17	20	0.166	0.574	0.790	0.999
100417514	0	-4.94455071921208	0.0160289597666036	-2.4685844182399	0.00248463915142945	4	4	0	0	0.166	0.176	0.000	0.000
269643	0	1.00621478893468	0.016045593502215	0.958866455835934	0.00248932680559335	21	38	47	56	0.871	1.677	2.183	2.798
216119	0	1.45229561340566	0.0163478592104114	-0.759514628538039	0.00254369537513631	7	6	12	19	0.290	0.265	0.557	0.949
100861924	0	-1.00081151229658	0.0165567286133215	1.60519417062658	0.00258228678729422	121	65	36	43	5.021	2.868	1.672	2.148
66479	0	-5.1065072630233	0.016925636441998	-2.38162471821306	0.0026553925379403	5	4	0	0	0.207	0.176	0.000	0.000
94176	0	-2.28350773558743	0.0169437838523809	-1.6121401875231	0.00265886302404078	9	9	1	2	0.373	0.397	0.046	0.100
70284	0	5.61717466102443	0.0169730581787931	-2.21417797300264	0.002664705811432	0	0	1	10	0.000	0.000	0.046	0.500
66957	0	-3.30810925334397	0.0170222133475506	-1.94771749212508	0.00267430188726742	10	4	1	0	0.415	0.176	0.046	0.000
100041085	0	1.17186505118151	0.0170820832954803	-0.208631831002973	0.00268564042591028	7	16	18	27	0.290	0.706	0.836	1.349
231602	0	-2.28230245534615	0.0171132528913371	-1.61259267073924	0.00269238269853038	10	8	1	2	0.415	0.353	0.046	0.100
58243	0	-1.15619536232988	0.0171645979871106	-0.14919594908313	0.00270361838120683	22	30	9	11	0.913	1.324	0.418	0.550
11304	0	-1.26710133756137	0.0171992462272248	-0.361895475105479	0.00270970868482934	18	27	6	10	0.747	1.191	0.279	0.500
100861780	0	2.75419083583481	0.0173384633485893	-1.93881155473193	0.00273291795082072	0	2	8	5	0.000	0.088	0.372	0.250
271639	0	1.4671083925325	0.0173754473631903	-0.845545242410704	0.00274125159671826	5	7	16	13	0.207	0.309	0.743	0.650
11806	0	3.22935213449948	0.0173754473631903	-2.21562778250292	0.00274130462097061	1	0	5	5	0.041	0.000	0.232	0.250
258278	0	3.22935326324747	0.0173769865814872	-2.21562778250292	0.00274218681511455	1	0	5	5	0.041	0.000	0.232	0.250
100217461	0	-1.6989168396659	0.0173966250177739	-1.07894650589571	0.00274592594746863	14	13	3	4	0.581	0.574	0.139	0.200
666145	0	2.02944645882822	0.017603223261905	-1.28994596800215	0.00278585576557567	0	6	13	9	0.000	0.265	0.604	0.450
237558	0	-5.12191584210009	0.0176431906145294	-2.38068402414979	0.00279458168422491	3	6	0	0	0.124	0.265	0.000	0.000
235345	0	1.71268415081209	0.0177333137352354	-0.904770210897959	0.00281211899624212	2	8	20	9	0.083	0.353	0.929	0.450
15245	0	-1.93507173531249	0.0177359042865916	-1.30202707531781	0.00281383491974624	14	9	3	2	0.581	0.397	0.139	0.100
76161	0	-1.93458747915705	0.0178573304636112	-1.30189801460561	0.00283704157407827	14	9	2	3	0.581	0.397	0.093	0.150
328424	0	1.11516725131365	0.0180200853039365	-0.193834253158221	0.00286820298851427	15	9	25	20	0.622	0.397	1.161	0.999
211739	0	4.96239601820015	0.018039621150139	-2.55733512480171	0.00287197618443105	0	0	5	2	0.000	0.000	0.232	0.100
13384	0	-1.26526501784447	0.0180685787437399	-0.210923878011446	0.00287725114253306	37	14	9	9	1.535	0.618	0.418	0.450
70405	0	-1.05088484708476	0.0181482935431097	2.99520547124347	0.00289194817083807	234	265	57	150	9.709	11.692	2.648	7.494
109202	0	1.17092218544123	0.0182333756287487	-0.329672067598872	0.00290953125949752	10	11	18	23	0.415	0.485	0.836	1.149
217480	0	-1.86372091885945	0.0182984917517062	-0.977330420745885	0.00292261498561966	9	21	3	4	0.373	0.927	0.139	0.200
15483	0	-1.09989270663283	0.0183006258016997	-0.0632359720077915	0.00292362917071931	26	29	14	8	1.079	1.279	0.650	0.400
100503945	0	-5.24109164551351	0.0183256091100619	-2.3001310191723	0.00292829465267298	7	3	0	0	0.290	0.132	0.000	0.000
77558	0	1.57130900508087	0.0184026871623381	-1.00214944741885	0.00294331951487117	7	3	12	14	0.290	0.132	0.557	0.699
11450	0	2.33894501604942	0.0185754104039637	-1.81897192833178	0.0029764123885817	2	1	7	7	0.083	0.044	0.325	0.350
20304	0	-1.80610325218712	0.0187208127797477	-1.18488624655241	0.00300246598134295	11	14	3	3	0.456	0.618	0.139	0.150
11602	0	-5.10636124318742	0.0187339862351589	-2.38162471821306	0.0030052680372822	5	4	0	0	0.207	0.176	0.000	0.000
387208	0	-2.2851560073546	0.0187795018959003	-1.61168758771648	0.00301464243613867	8	10	1	2	0.332	0.441	0.046	0.100
80979	0	-1.43674998368186	0.0188326014012629	-0.716283191005498	0.00302524514212862	16	19	6	5	0.664	0.838	0.279	0.250
432999	0	1.08770204232212	0.0189284002147801	-0.156167168246005	0.00304481275024903	14	11	25	21	0.581	0.485	1.161	1.049
213469	0	1.01333030361676	0.0189380015599765	1.03408781194255	0.00304705400573154	21	41	52	57	0.871	1.809	2.415	2.848
26438	0	-5.09845545775869	0.0189661406248238	-2.38209486035106	0.00305227929993669	6	3	0	0	0.249	0.132	0.000	0.000
214305	0	-2.723609013413	0.0191374323434916	-1.71683992891429	0.0030833664311472	12	5	0	2	0.498	0.221	0.000	0.100
238384	0	-1.54263177759787	0.0191842402621842	-0.88747175414719	0.00309161383231049	18	13	4	5	0.747	0.574	0.186	0.250
66601	0	-2.28106194443843	0.0192176359091093	-1.61317625998552	0.00310053105196823	11	7	2	1	0.456	0.309	0.093	0.050
380977	0	-1.12630995438816	0.0192649680393221	-0.168610393185093	0.00310887633174387	25	26	10	10	1.037	1.147	0.464	0.500
17123	0	1.01774492373105	0.0192804691418594	1.26579464887276	0.00311208720428776	25	48	68	61	1.037	2.118	3.158	3.048
632971	0	-2.28042533378424	0.0193533269351504	-1.61304503741047	0.00312527141978642	11	7	1	2	0.456	0.309	0.046	0.100
216799	0	-1.94112437802339	0.0194729677732314	-1.30038522362159	0.00315032338566167	10	13	4	1	0.415	0.574	0.186	0.050
69034	0	1.70349539820818	0.019852210955717	-1.17484467126878	0.0032233638819522	2	6	11	12	0.083	0.265	0.511	0.600
240239	0	2.0792415511701	0.0200122792098913	-1.46182265476919	0.00325377172922145	2	3	13	6	0.083	0.132	0.604	0.300
100217428	0	-1.14209668155098	0.0202185840660612	-0.224383091903521	0.0032925219131089	24	25	10	9	0.996	1.103	0.464	0.450
26434	0	-1.03323823718916	0.0203649603898458	1.37664890244474	0.00332235308026699	107	52	35	31	4.440	2.294	1.626	1.549
83492	0	1.90439014544858	0.0205396474204257	-1.37448646390563	0.00335765309573389	3	3	13	7	0.124	0.132	0.604	0.350
16364	0	1.28858852311901	0.0205396474204257	-0.529494224004831	0.0033573659195714	11	6	13	23	0.456	0.265	0.604	1.149
18631	0	-1.54153477369954	0.0205983317512642	-0.887898721252337	0.00336935040885257	19	12	4	5	0.788	0.529	0.186	0.250
58860	0	-2.55907755129313	0.0207488090353118	-1.82625748787541	0.00339642560057774	8	7	2	0	0.332	0.309	0.093	0.000
78849	0	1.5699385563342	0.0207715633814571	-1.00102524577841	0.00340434684600118	5	5	10	16	0.207	0.221	0.464	0.799
223915	0	-2.55907987667046	0.0207715633814571	-1.82625748787541	0.00340289320220896	8	7	2	0	0.332	0.309	0.093	0.000
71869	0	1.76109070439985	0.0207998795834902	-1.29157435861679	0.00341090780763147	3	4	12	9	0.124	0.176	0.557	0.450
100503982	0	-1.5433776397575	0.0213947788926798	-0.887848436339265	0.00352814301471691	18	13	7	2	0.747	0.574	0.325	0.100
18014	0	2.64738938221511	0.0216789123058273	-2.00339070860041	0.00358217723851026	1	1	5	7	0.041	0.044	0.232	0.350
19051	0	3.22622125383347	0.021781033115832	-2.21502388274662	0.00360145563937411	0	1	4	6	0.000	0.044	0.186	0.300
497097	0	1.25439699817865	0.021787689154134	3.47105086308425	0.00360335784053249	65	237	354	287	2.697	10.456	16.443	14.339
666501	0	-1.94081338872787	0.0218780072922954	-1.30095724649844	0.0036207099893574	11	12	5	0	0.456	0.529	0.232	0.000
72632	0	1.75996057771615	0.0219284892408008	-1.2909993546221	0.00363067815532594	2	5	11	10	0.083	0.221	0.511	0.500
18829	0	-5.76797540616707	0.0220651813839385	-1.95031998387559	0.00365899306440306	15	0	0	0	0.622	0.000	0.000	0.000
18857	0	-5.09747923471	0.0220651813839385	-2.38209486035106	0.00365856676346062	6	3	0	0	0.249	0.132	0.000	0.000
54634	0	1.10797437979998	0.0221496954534406	-0.24903126728457	0.00367497530537605	9	14	22	21	0.373	0.618	1.022	1.049
26448	0	1.0217957708371	0.0227778867428024	0.126008044447278	0.00379561606601244	20	12	21	35	0.830	0.529	0.975	1.749
108030	0	1.00816771649444	0.0228459782897547	0.0800316009694468	0.00380864371871218	15	16	34	20	0.622	0.706	1.579	0.999
14744	0	-3.09818969100207	0.0229711304991185	-2.07738713422099	0.00383373368939261	7	5	0	1	0.290	0.221	0.000	0.050
100503083	0	-3.09819005886895	0.0229711304991185	-2.07738713422099	0.00383339392307472	7	5	0	1	0.290	0.221	0.000	0.050
16160	0	-2.41696617327221	0.0230012570872648	-1.51867821750626	0.0038396079107002	15	5	1	2	0.622	0.221	0.046	0.100
237758	0	1.15225341489537	0.0234096129514179	-0.174098726423847	0.00391724933599648	16	8	15	31	0.664	0.353	0.697	1.549
100504279	0	4.96484196532576	0.0235301340741739	-2.55719888534784	0.00394087973456123	0	0	4	3	0.000	0.000	0.186	0.150
381693	0	1.36080877225188	0.02364667200036	-0.551858844011672	0.00396387790697378	4	12	25	11	0.166	0.529	1.161	0.550
100041979	0	1.34434306165436	0.0238683191475563	-0.731616617727701	0.00400630162813761	5	9	15	16	0.207	0.397	0.697	0.799
75426	0	-1.87391824267476	0.0239944169485812	-1.34188733953614	0.00403099848365362	12	10	4	1	0.498	0.441	0.186	0.050
104370	0	-1.02471922280173	0.0240233522726537	0.00185284972266733	0.0040393951170399	31	26	14	10	1.286	1.147	0.650	0.500
68846	0	-2.79431817516994	0.0243257272306434	-1.6653027326466	0.00409829298315303	14	4	0	2	0.581	0.176	0.000	0.100
14344	0	-2.64290166323157	0.0243877545207407	-1.77107215139881	0.00411143497604893	11	5	2	0	0.456	0.221	0.093	0.000
234267	0	-1.77534981867185	0.0246682851699214	-0.884284848492065	0.00416780475735969	9	23	6	2	0.373	1.015	0.279	0.100
20745	0	-2.93906653882707	0.0248637514859675	-1.5674207336124	0.00420631845662013	17	3	2	0	0.705	0.132	0.093	0.000
20303	0	-1.19901286380831	0.0250991384704586	-0.405489931222675	0.00424983388796683	21	22	6	10	0.871	0.971	0.279	0.500
100503237	0	1.29352770172806	0.0254870005325699	-0.678728392720378	0.00432554173779081	7	8	15	17	0.290	0.353	0.697	0.849
100316707	0	-1.4987719680165	0.0255947018016376	-0.91623564020015	0.0043478692453056	14	16	5	4	0.581	0.706	0.232	0.200
71082	0	-3.10609719652683	0.0257385423564668	-2.07659258664754	0.00437798599337526	5	7	1	0	0.207	0.309	0.046	0.000
245049	0	-1.40347254702124	0.0257408348706663	0.0283538849389705	0.00438021434203855	45	18	3	17	1.867	0.794	0.139	0.849
431706	0	1.64119508488419	0.0259003365432247	-1.21325590121928	0.00440931812007434	3	5	12	10	0.124	0.221	0.557	0.500
69457	0	1.51129370009216	0.0260731593161372	-1.03462819563857	0.00444161770608615	4	6	14	11	0.166	0.265	0.650	0.550
14317	0	1.8361278271284	0.026308833149662	-1.25191686004319	0.00448466919247891	5	2	7	15	0.207	0.088	0.325	0.749
12823	0	-4.95375900763532	0.0263961724293244	-2.46811248037954	0.00450829803954979	3	5	0	0	0.124	0.221	0.000	0.000
13406	0	-2.66338487022398	0.02676061238516	-1.76819928197969	0.00458826497350328	5	11	1	1	0.207	0.485	0.046	0.050
16485	0	-1.10033113448612	0.0269543182907149	-0.185512564071035	0.004623460461066	21	29	11	9	0.871	1.279	0.511	0.450
320214	0	1.83204671378977	0.0269724030709917	-1.41682654896709	0.00462854733150982	2	4	8	11	0.083	0.176	0.372	0.550
620246	0	2.77129787693808	0.0274755395395431	-1.93920275859646	0.00472701802446387	2	0	4	9	0.083	0.000	0.186	0.450
100039719	0	5.70412681506574	0.0277081262143443	-2.14127105893404	0.00477518904992785	0	0	12	0	0.000	0.000	0.557	0.000
380842	0	2.02650324456028	0.027790895925292	-1.2907810818785	0.00479854000993344	1	5	16	6	0.041	0.221	0.743	0.300
18389	0	-1.20251615515124	0.027790895925292	-0.404877975936418	0.00479865611602322	18	25	11	5	0.747	1.103	0.511	0.250
74562	0	-5.12580844260339	0.0281848523444405	-2.38068402414979	0.00487808769374326	3	6	0	0	0.124	0.265	0.000	0.000
100503197	0	-4.75617488842237	0.0281962795031181	-2.56166093978037	0.00488110287582953	4	3	0	0	0.166	0.132	0.000	0.000
27413	0	1.24590681938511	0.028253874723774	-0.627695511011751	0.00489419192021516	8	8	18	15	0.332	0.353	0.836	0.749
100503630	0	1.24929881627316	0.0283494903155372	-0.554101160634503	0.00491805610352691	12	5	13	22	0.498	0.221	0.604	1.099
100861887	0	-1.81832554941622	0.0289167769532034	-1.00928743915238	0.00503987536065803	8	21	3	4	0.332	0.927	0.139	0.200
214593	0	-1.03407041149818	0.0289759295730299	0.0622897317242583	0.00505444946855053	40	20	13	12	1.660	0.882	0.604	0.600
192200	0	-2.99595403959971	0.0291152258195949	-1.52089788525825	0.00508089024843955	19	2	1	1	0.788	0.088	0.046	0.050
22164	0	-2.28831909633463	0.0292000517842823	-1.61110349947304	0.0051010650087116	7	11	0	3	0.290	0.485	0.000	0.150
77036	0	-1.0320465699644	0.0294857931205531	-0.0490855040387038	0.00515532171562119	34	21	14	9	1.411	0.927	0.650	0.450
56223	0	1.19630851586503	0.029523950155065	-0.369048798702993	0.0051652519587672	3	17	19	21	0.124	0.750	0.883	1.049
100217469	0	-1.14576559041864	0.0295593851526825	-0.364120408120834	0.0051736265194198	23	21	11	6	0.954	0.927	0.511	0.300
272411	0	1.69362718215711	0.0296359391726602	-1.3326433371641	0.00518920617103976	4	3	9	11	0.166	0.132	0.418	0.550
69885	0	-1.97225029787693	0.0296832052753669	-1.51568696455848	0.00519966666602972	9	10	2	2	0.373	0.441	0.093	0.100
72383	0	-1.96988537781536	0.0298714041608295	-1.51658639791663	0.00523922821423431	11	8	2	2	0.456	0.353	0.093	0.100
217214	0	-1.31063011875164	0.0301059573024985	-0.592121772611713	0.00529033636545616	26	12	7	6	1.079	0.529	0.325	0.300
216859	0	-1.27661055742672	0.0309892991905325	-0.615232326618175	0.00549116836166174	22	15	8	5	0.913	0.662	0.372	0.250
230806	0	-2.59570438249097	0.0311556597505917	-1.3876958346893	0.00552840225396854	20	3	1	2	0.830	0.132	0.046	0.100
100040465	0	-2.20102689452963	0.0314891389494933	-1.6634548294084	0.00559595795011047	10	7	3	0	0.415	0.309	0.139	0.000
223970	0	-2.63544880401286	0.0315117308758512	-1.77139640225507	0.00560113219254709	12	4	1	1	0.498	0.176	0.046	0.050
213043	0	-4.75574979779057	0.0315567839202018	-2.56166093978037	0.00561085940226757	4	3	0	0	0.166	0.132	0.000	0.000
102614	0	-2.19728071181789	0.0322291348411826	-1.38104042128648	0.00575193447671451	6	16	1	3	0.249	0.706	0.046	0.150
78283	0	-1.00691151933864	0.0322516584571069	-0.0645570000283127	0.00575875854491849	31	23	12	11	1.286	1.015	0.557	0.550
223513	0	3.07636990999558	0.032518311922465	-2.29355427671882	0.00580996073054528	0	1	5	4	0.000	0.044	0.232	0.200
235379	0	-4.9268058279128	0.0328862321853243	-2.46952787863561	0.00588537596487793	6	2	0	0	0.249	0.088	0.000	0.000
22326	0	-5.0848866047206	0.0330264364827989	-2.38256486598536	0.00591289745484748	7	2	0	0	0.290	0.088	0.000	0.000
381155	0	-1.68485630214561	0.0330264364827989	-1.26122028264871	0.00591287759585716	12	11	3	3	0.498	0.485	0.139	0.150
11924	0	-4.95560602129386	0.0331508899335698	-2.46811248037954	0.00593639873824218	3	5	0	0	0.124	0.221	0.000	0.000
100505025	0	3.07743309930805	0.0334927894121381	-2.29341895886861	0.00600624951597782	0	1	4	5	0.000	0.044	0.186	0.250
268595	0	1.75724131666293	0.0337373278835715	-1.46262582866549	0.00606375682369648	4	2	9	9	0.166	0.088	0.418	0.450
17533	0	-1.56068518590411	0.033760638081085	-1.01357980114864	0.00606918862593109	18	10	6	2	0.747	0.441	0.279	0.100
231633	0	-1.44986648885502	0.0339125372133634	-0.947235859814662	0.00610398219389137	14	15	5	4	0.581	0.662	0.232	0.200
78771	0	-1.39652924741583	0.0339191305633095	-0.856863935383985	0.00610766492427376	16	15	7	3	0.664	0.662	0.325	0.150
238377	0	-2.97800894191481	0.0340300906657617	-2.14741554419064	0.00613140122853066	6	5	1	0	0.249	0.221	0.046	0.000
620235	0	-3.19736487234299	0.0343132313446664	-2.01182307190829	0.00619717376411995	10	3	1	0	0.415	0.132	0.046	0.000
71664	0	-1.44938970781971	0.0344046560236261	-0.947791889117143	0.00621914253813882	15	14	6	3	0.622	0.618	0.279	0.150
100217417	0	-1.18750206179858	0.0346028451155569	-0.493776048986744	0.00626133383414801	19	21	6	9	0.788	0.927	0.279	0.450
243369	0	-1.07139579621489	0.0347521562129856	0.0310293855023965	0.00629730193711888	37	22	19	5	1.535	0.971	0.883	0.250
75084	0	1.06779937110471	0.0348876004704153	-0.330019211881857	0.0063274059512778	9	13	21	19	0.373	0.574	0.975	0.949
22637	0	-1.68340670732093	0.0351933527353489	-1.26153292648315	0.00639926226932905	13	10	2	4	0.539	0.441	0.093	0.200
100504361	0	-1.18543512575204	0.0353421730518394	-0.494882500008065	0.00643022354543383	22	18	5	10	0.913	0.794	0.232	0.500
100038599	0	-1.01880732799659	0.0357888852143863	-0.115125203910245	0.00653125099022614	26	26	15	7	1.079	1.147	0.697	0.350
14728	0	-2.11660402489618	0.0358872974417609	-1.71485331617515	0.0065513225792991	8	8	2	1	0.332	0.353	0.093	0.050
20725	0	-1.00339472494951	0.0362361492771545	0.450870459025681	0.00662620633236903	54	26	21	13	2.241	1.147	0.975	0.650
381077	0	-2.98128132248649	0.0363256609310363	-2.14694981424985	0.00664786057479119	5	6	1	0	0.207	0.265	0.046	0.000
18436	0	-1.27705711905441	0.0363256609310363	-0.146798290927337	0.00664792072817154	14	39	12	7	0.581	1.721	0.557	0.350
18559	0	-1.2125549286895	0.0363582406503948	-0.564315935703931	0.00665522084093285	18	20	8	6	0.747	0.882	0.372	0.300
226143	0	-3.11137034178576	0.0363664760640958	-2.07599427503495	0.00665806633411608	4	8	0	1	0.166	0.353	0.000	0.050
65086	0	-2.11539821074737	0.0364639903569898	-1.71530870362823	0.0066786027446593	9	7	2	1	0.373	0.309	0.093	0.050
100040654	0	4.97290891370217	0.036630569549778	-2.55692637064852	0.00671450375278685	0	0	2	5	0.000	0.000	0.093	0.250
14127	0	-2.45678857423137	0.036686707693523	-1.88544945637565	0.0067288435134557	9	5	1	1	0.373	0.221	0.046	0.050
66901	0	1.06915600655703	0.0367509102771738	-0.329820675227819	0.00674602786610325	10	12	16	24	0.415	0.529	0.743	1.199
108832	0	-1.0783898727166	0.0368482539665275	0.866850773870236	0.00676660787913237	40	69	30	15	1.660	3.044	1.393	0.749
215866	0	-3.46361098366183	0.0371779327761044	-1.25733634531521	0.00683535560845482	0	27	1	1	0.000	1.191	0.046	0.050
57776	0	1.57682616314395	0.0372672928518296	-1.2521533342503	0.00686001199962116	4	4	9	12	0.166	0.176	0.418	0.600
399548	0	-1.03591948849083	0.0373969347769414	0.929488498385166	0.00688937975746517	39	74	25	23	1.618	3.265	1.161	1.149
